Horizoltal	Vertical	H_Elipse	V_Elipse
-0.1109634	-0.7290462	-0.5682654	-1.224406
-0.1109634	-0.7290462	-0.5682654	-1.224406
-0.1109634	-0.7289865	-0.5682766	-1.224294
-0.1109634	-0.7289865	-0.5682766	-1.224294
-0.1109634	-0.7289865	-0.5682766	-1.224294
-0.1109634	-0.7289865	-0.5682766	-1.224294
-0.1109894	-0.7289566	-0.5685422	-1.224323
-0.1109894	-0.7289566	-0.5685422	-1.224323
-0.1110154	-0.7289865	-0.5687968	-1.224463
-0.1110154	-0.7289865	-0.5687968	-1.224463
-0.1110154	-0.7289268	-0.5688081	-1.224351
-0.1110154	-0.7289268	-0.5688081	-1.224351
-0.1110414	-0.7289566	-0.5690628	-1.224491
-0.1110414	-0.7289566	-0.5690628	-1.224491
-0.1110154	-0.7289268	-0.5688081	-1.224351
-0.1110154	-0.7289268	-0.5688081	-1.224351
-0.1110414	-0.7289566	-0.5690628	-1.224491
-0.1110414	-0.7289566	-0.5690628	-1.224491
-0.1110673	-0.7289268	-0.5693286	-1.22452
-0.1110673	-0.7289268	-0.5693286	-1.22452
-0.1110673	-0.7289268	-0.5693286	-1.22452
-0.1110673	-0.7289268	-0.5693286	-1.22452
-0.1110673	-0.7289268	-0.5693286	-1.22452
-0.1110673	-0.7289268	-0.5693286	-1.22452
-0.1110933	-0.7288969	-0.5695944	-1.224549
-0.1110933	-0.7288969	-0.5695944	-1.224549
-0.1110933	-0.7288969	-0.5695944	-1.224549
-0.1110933	-0.7288969	-0.5695944	-1.224549
-0.1096375	-0.7271073	-0.5553978	-1.216503
-0.1096375	-0.7271073	-0.5553978	-1.216503
-0.1094815	-0.726869	-0.5538905	-1.215558
-0.1094815	-0.726869	-0.5538905	-1.215558
-0.1074009	-0.7239539	-0.5338414	-1.203503
-0.1074009	-0.7239539	-0.5338414	-1.203503
-0.08824392	-0.6992347	-0.357733	-1.103021
-0.08824392	-0.6992347	-0.357733	-1.103021
-0.0810327	-0.6684363	-0.2963179	-1.026071
-0.0810327	-0.6684363	-0.2963179	-1.026071
-0.07867935	-0.6662475	-0.2761972	-1.016834
-0.07867935	-0.6662475	-0.2761972	-1.016834
-0.07556636	-0.6626374	-0.2499467	-1.003591
-0.07556636	-0.6626374	-0.2499467	-1.003591
-0.06359833	-0.6447147	-0.1521823	-0.9489033
-0.06359833	-0.6447147	-0.1521823	-0.9489033
-0.05882679	-0.6116506	-0.1144363	-0.8762102
-0.05882679	-0.6116506	-0.1144363	-0.8762102
-0.05659739	-0.5963184	-0.09691815	-0.8427712
-0.05659739	-0.5963184	-0.09691815	-0.8427712
-0.05368521	-0.5716693	-0.07415473	-0.7899438
-0.05368521	-0.5716693	-0.07415473	-0.7899438
-0.05722692	-0.523949	-0.1022237	-0.6955932
-0.05722692	-0.523949	-0.1022237	-0.6955932
-0.05777773	-0.4995152	-0.1068127	-0.6465243
-0.05777773	-0.4995152	-0.1068127	-0.6465243
-0.05701708	-0.4753302	-0.1009345	-0.596428
-0.05701708	-0.4753302	-0.1009345	-0.596428
-0.05510206	-0.4464477	-0.08583692	-0.5353322
-0.05510206	-0.4464477	-0.08583692	-0.5353322
-0.05124457	-0.3907245	-0.05549639	-0.4174534
-0.05124457	-0.3907245	-0.05549639	-0.4174534
-0.04922336	-0.3609718	-0.03967434	-0.3547324
-0.04922336	-0.3609718	-0.03967434	-0.3547324
-0.04977464	-0.302137	-0.04445058	-0.2354455
-0.04977464	-0.302137	-0.04445058	-0.2354455
-0.05006339	-0.2570373	-0.0483621	-0.145882
-0.05006339	-0.2570373	-0.0483621	-0.145882
-0.04906585	-0.228453	-0.04238968	-0.08829679
-0.04906585	-0.228453	-0.04238968	-0.08829679
-0.04804195	-0.19598	-0.03287887	-0.01379129
-0.04804195	-0.19598	-0.03287887	-0.01379129
-0.04625645	-0.1666476	-0.01752166	0.05048595
-0.04625645	-0.1666476	-0.01752166	0.05048595
-0.05355401	-0.1449334	-0.09270671	0.1176587
-0.05355401	-0.1449334	-0.09270671	0.1176587
-0.06427974	-0.1365601	-0.1902925	0.1341862
-0.06427974	-0.1365601	-0.1902925	0.1341862
-0.07187597	-0.1167215	-0.2617043	0.1840044
-0.07187597	-0.1167215	-0.2617043	0.1840044
-0.07750235	-0.08858854	-0.3312791	0.2682318
-0.07750235	-0.08858854	-0.3312791	0.2682318
-0.0999292	-0.0590201	-0.5077243	0.3177723
-0.0999292	-0.0590201	-0.5077243	0.3177723
-0.1051112	-0.05520448	-0.5459546	0.3217951
-0.1051112	-0.05520448	-0.5459546	0.3217951
-0.1069847	-0.0538252	-0.5598628	0.3234408
-0.1069847	-0.0538252	-0.5598628	0.3234408
-0.1070107	-0.05380604	-0.5600561	0.3234642
-0.1070107	-0.05380604	-0.5600561	0.3234642
-0.1079992	-0.05269543	-0.5678029	0.3255012
-0.1079992	-0.05269543	-0.5678029	0.3255012
-0.1107034	-0.04081142	-0.5981634	0.3574956
-0.1107034	-0.04081142	-0.5981634	0.3574956
-0.106022	0.0008572618	-0.6181203	0.5084838
-0.106022	0.0008572618	-0.6181203	0.5084838
-0.09813116	0.04273788	-0.5519906	0.6347236
-0.09813116	0.04273788	-0.5519906	0.6347236
-0.08894888	0.05343489	-0.4200495	0.6086865
-0.08894888	0.05343489	-0.4200495	0.6086865
-0.08550156	0.05584506	-0.3773271	0.5981855
-0.08550156	0.05584506	-0.3773271	0.5981855
-0.08550156	0.05584506	-0.3773271	0.5981855
-0.08550156	0.05584506	-0.3773271	0.5981855
-0.08550156	0.05584506	-0.3773271	0.5981855
-0.08550156	0.05584506	-0.3773271	0.5981855
-0.08552769	0.0558636	-0.377625	0.5983252
-0.08552769	0.0558636	-0.377625	0.5983252
-0.08555381	0.05584506	-0.3779392	0.5984006
-0.08555381	0.05584506	-0.3779392	0.5984006
-0.08560605	0.05584506	-0.3785517	0.5986158
-0.08560605	0.05584506	-0.3785517	0.5986158
-0.08654642	0.05651223	-0.3893456	0.6036763
-0.08654642	0.05651223	-0.3893456	0.6036763
-0.09946021	0.06567452	-0.5494834	0.6774939
-0.09946021	0.06567452	-0.5494834	0.6774939
-0.1361782	0.090946	-0.9155684	0.745792
-0.1361782	0.090946	-0.9155684	0.745792
-0.1602457	0.1039946	-1.080719	0.7303213
-0.1602457	0.1039946	-1.080719	0.7303213
-0.1967123	0.1033165	-1.322439	0.6785445
-0.1967123	0.1033165	-1.26453	0.687071
-0.2716172	0.08999019	-1.768625	0.6095274
-0.2716172	0.08999019	-1.251659	0.6491587
-0.3091061	0.08115748	-1.447219	0.6048538
-0.3091061	0.08115748	-1.243388	0.624512
-0.3355725	0.07274956	-1.366429	0.5888282
-0.3355725	0.07274956	-1.235713	0.6013976
-0.3639516	0.05855011	-1.356068	0.5523101
-0.3639516	0.05855011	-1.223198	0.5631118
-0.3931232	0.03473252	-1.333588	0.4930517
-0.3931232	0.03473252	-1.203509	0.5009138
-0.4055649	0.02433679	-1.247729	0.4714837
-0.4055649	0.02433679	-1.195445	0.4745218
-0.4168415	0.01479167	-1.234803	0.4482983
-0.4168415	0.01479167	-1.188333	0.450673
-0.4277887	0.00540819	-1.225983	0.4255982
-0.4277887	0.00540819	-1.181618	0.4275739
-0.4473275	-0.01168064	-1.248495	0.3838084
-0.4473275	-0.01168064	-1.17011	0.3863447
-0.4585187	-0.02178393	-1.207212	0.3612148
-0.4585187	-0.02178393	-1.163754	0.3624513
-0.4724923	-0.0411928	-1.20619	0.3164393
-0.4724923	-0.0411928	-1.152499	0.3174826
-0.4782756	-0.06674359	-1.16155	0.2597154
-0.4782756	-0.06674359	-1.139653	0.2599677
-0.4797678	-0.06820612	-1.144581	0.2566644
-0.4797678	-0.06820612	-1.138987	0.2567278
-0.4883032	-0.0771519	-1.167122	0.2367454
-0.4883032	-0.0771519	-1.135078	0.2370249
-0.4921129	-0.0830674	-1.14677	0.2239909
-0.4921129	-0.0830674	-1.13265	0.2240982
-0.4917449	-0.1203703	-1.118907	0.1441901
-0.4917449	-0.1203703	-1.118907	0.1441901
-0.4937263	-0.1471156	-1.120621	0.08819498
-0.4937263	-0.1471156	-1.114584	0.088198
-0.494114	-0.1493992	-1.11567	0.08345237
-0.494114	-0.1493992	-1.114223	0.08345285
-0.4950518	-0.1503133	-1.117583	0.08155341
-0.4950518	-0.1503133	-1.114084	0.08155474
-0.4950721	-0.1503729	-1.114151	0.08143093
-0.4950721	-0.1503729	-1.114075	0.08143101
-0.495011	-0.1503133	-1.113857	0.0815549
-0.495011	-0.1503133	-1.113857	0.0815549
-0.494848	-0.150194	-1.113267	0.08180264
-0.494848	-0.150194	-1.113267	0.08180264
-0.4897388	-0.1465004	-1.094833	0.08948767
-0.4897388	-0.1465004	-1.094833	0.08948767
-0.4832819	-0.1499556	-1.070234	0.08231644
-0.4832819	-0.1499556	-1.070234	0.08231644
-0.482993	-0.1502338	-1.069114	0.08173881
-0.482993	-0.1502338	-1.069114	0.08173881
-0.482415	-0.1506711	-1.066893	0.08083143
-0.482415	-0.1506711	-1.066893	0.08083143
-0.4683942	-0.1432088	-1.016028	0.09640048
-0.4683942	-0.1432088	-1.016028	0.09640048
-0.4614346	-0.1366589	-0.9915564	0.1101329
-0.4614346	-0.1366589	-0.9915564	0.1101329
-0.4465571	-0.1228648	-0.9401023	0.1393771
-0.4465571	-0.1228648	-0.9401023	0.1393771
-0.4281373	-0.1060017	-0.8782783	0.1760339
-0.4281373	-0.1060017	-0.8782783	0.1760339
-0.4167315	-0.09550112	-0.8412855	0.1996209
-0.4167315	-0.09550112	-0.8412855	0.1996209
-0.397628	-0.07514431	-0.783648	0.2476684
-0.397628	-0.07514431	-0.783648	0.2476684
-0.37229	-0.05359538	-0.7103404	0.3053599
-0.37229	-0.05359538	-0.7103404	0.3053599
-0.3417764	-0.02829061	-0.633088	0.3909787
-0.3417764	-0.02829061	-0.633088	0.3909787
-0.3219716	-0.01207735	-0.5915458	0.4659758
-0.3219716	-0.01207735	-0.5915458	0.4659758
-0.2985396	0.006422848	-0.5159321	0.5528166
-0.2985396	0.006422848	-0.5159321	0.5528166
-0.2669956	0.03087259	-0.2986569	0.5233152
-0.2669956	0.03087259	-0.2986569	0.5233152
-0.2235426	0.0655451	-0.09876005	0.5348101
-0.2235426	0.0655451	-0.09876005	0.5348101
-0.2070426	0.09243445	-0.03556712	0.5823826
-0.2070426	0.09243445	-0.03556712	0.5823826
-0.1850429	0.1347409	0.04676777	0.6700599
-0.1850429	0.1347409	0.04676777	0.6700599
-0.1498421	0.1987956	0.182464	0.8199384
-0.1498421	0.1987956	0.182464	0.8199384
-0.1397411	0.2243184	0.2226305	0.8798105
-0.1397411	0.2243184	0.2226305	0.8798105
-0.1305428	0.2502721	0.2595329	0.9402747
-0.1305428	0.2502721	0.2595329	0.9402747
-0.1137957	0.2753809	0.3289538	1.007839
-0.1137957	0.2753809	0.3289538	1.007839
-0.09338548	0.2920139	0.4177434	1.06585
-0.09338548	0.2920139	0.4177434	1.06585
-0.07920239	0.3026841	0.4820178	1.106409
-0.07920239	0.3026841	0.4820178	1.106409
-0.06763352	0.313511	0.5355939	1.144519
-0.06763352	0.313511	0.5355939	1.144519
-0.06019036	0.3191554	0.5710046	1.167006
-0.06019036	0.3191554	0.5710046	1.167006
-0.06116047	0.3281388	0.564338	1.182087
-0.06116047	0.3281388	0.564338	1.182087
-0.05426247	0.3328354	0.5974854	1.202066
-0.05426247	0.3328354	0.5974854	1.202066
-0.05360649	0.3332818	0.6006641	1.203981
-0.05360649	0.3332818	0.6006641	1.203981
-0.05358025	0.333264	0.6007996	1.203992
-0.05358025	0.333264	0.6007996	1.203992
-0.05337032	0.3331211	0.6018835	1.204079
-0.05337032	0.3331211	0.6018835	1.204079
-0.05292422	0.3327818	0.6041988	1.2042
-0.05292422	0.3327818	0.6041988	1.2042
-0.05216316	0.3319068	0.6082296	1.203869
-0.05216316	0.3319068	0.6082296	1.203869
-0.03164732	0.3107421	0.7227335	1.202737
-0.03164732	0.3107421	0.7227335	1.202737
-0.01518304	0.2995568	0.8218367	1.216374
-0.01518304	0.2995568	0.8218367	1.216374
0.01010492	0.2789055	0.9945786	1.238212
0.01010492	0.2789055	0.9945786	1.238212
0.02830823	0.2412513	1.163277	1.224539
0.02830823	0.2412513	1.163277	1.224539
0.04032024	0.2332284	1.244228	1.220463
0.04032024	0.2332284	1.244228	1.220463
0.04273712	0.2315405	1.248268	1.207272
0.04273712	0.2315405	1.248268	1.207272
0.0557317	0.2226109	1.271232	1.14168
0.0557317	0.2226109	1.271232	1.14168
0.06247124	0.217882	1.283674	1.110096
0.06247124	0.217882	1.283674	1.110096
0.07116907	0.2119088	1.300555	1.072343
0.07116907	0.2119088	1.300555	1.072343
0.07847012	0.2068859	1.315253	1.042575
0.07847012	0.2068859	1.315253	1.042575
0.08343741	0.1764245	1.292243	0.9289594
0.08343741	0.1764245	1.292243	0.9289594
0.08879223	0.1522708	1.280502	0.8437284
0.08879223	0.1522708	1.280502	0.8437284
0.09747954	0.1239656	1.27725	0.7492167
0.09747954	0.1239656	1.27725	0.7492167
0.11351	0.08511601	1.292223	0.6299195
0.11351	0.08511601	1.247069	0.635511
0.145053	0.03316666	1.309458	0.4903775
0.145053	0.03316666	1.202274	0.49691
0.1525168	-0.004208703	1.199557	0.4032772
0.1525168	-0.004208703	1.175026	0.4042421
0.1627067	-0.08322223	1.166912	0.2235082
0.1627067	-0.08322223	1.132588	0.2237608
0.1650633	-0.1269752	1.12653	0.1302665
0.1650633	-0.1269752	1.118621	0.1302789
0.1616303	-0.1689104	1.100396	0.04306764
0.1616303	-0.1689104	1.100396	0.04306764
0.1588605	-0.2042908	1.090639	-0.02984578
0.1588605	-0.2042908	1.090639	-0.02984578
0.1470879	-0.2273411	1.053441	-0.07751796
0.1470879	-0.2273411	1.053441	-0.07751796
0.1325343	-0.2996345	1.026834	-0.2319011
0.1325343	-0.2996345	1.026834	-0.2319011
0.1229296	-0.3149394	1.002955	-0.2666813
0.1229296	-0.3149394	1.002955	-0.2666813
0.09150689	-0.3418789	0.9185469	-0.3331783
0.09150689	-0.3418789	0.9185469	-0.3331783
0.04956464	-0.3807378	0.8224158	-0.4477468
0.04956464	-0.3807378	0.8224158	-0.4477468
0.004131556	-0.4682737	0.8022823	-0.808156
0.004131556	-0.4682737	0.8022823	-0.808156
-0.02838711	-0.5153512	0.5576838	-0.81306
-0.02838711	-0.5153512	0.5576838	-0.81306
-0.09395936	-0.589447	0.2490508	-0.8571422
-0.09395936	-0.589447	0.2490508	-0.8571422
-0.195725	-0.6880621	-0.1039388	-1.031406
-0.195725	-0.6880621	-0.1039388	-1.031406
-0.2416322	-0.7034423	-0.2655111	-1.088881
-0.2416322	-0.7034423	-0.2655111	-1.088881
-0.2875653	-0.7097437	-0.4421402	-1.147593
-0.2875653	-0.7097437	-0.4421402	-1.147593
-0.3287525	-0.7135559	-0.6190271	-1.211395
-0.3287525	-0.7135559	-0.6190271	-1.211395
-0.3634919	-0.7120292	-0.7866049	-1.266217
-0.3634919	-0.7120292	-0.7866049	-1.266217
-0.3785311	-0.7057714	-0.8677874	-1.282951
-0.3785311	-0.7057714	-0.8677874	-1.282951
-0.3933253	-0.6868602	-0.9611097	-1.280146
-0.3933253	-0.6868602	-0.9611097	-1.280146
-0.4397272	-0.628113	-1.29236	-1.261525
-0.4397272	-0.628113	-1.29236	-1.261525
-0.4937468	-0.5359282	-1.316382	-0.8479783
-0.4937468	-0.5359282	-1.316382	-0.8479783
-0.4969245	-0.4839854	-1.271051	-0.68924
-0.4969245	-0.4839854	-1.265573	-0.6901212
-0.4959886	-0.3945876	-1.185532	-0.451295
-0.4959886	-0.3945876	-1.185532	-0.451295
-0.4875229	-0.2545316	-1.087751	-0.134323
-0.4875229	-0.2545316	-1.087751	-0.134323
-0.4826421	-0.2262504	-1.065813	-0.07524929
-0.4826421	-0.2262504	-1.065813	-0.07524929
-0.4770303	-0.2056349	-1.044837	-0.03261882
-0.4770303	-0.2056349	-1.044837	-0.03261882
-0.4760745	-0.1688703	-1.042012	0.04315414
-0.4760745	-0.1688703	-1.042012	0.04315414
-0.4689807	-0.1169176	-1.028323	0.1517445
-0.4689807	-0.1169176	-1.028323	0.1517445
-0.4655406	-0.07807899	-1.031747	0.2360566
-0.4655406	-0.07807899	-1.031747	0.2360566
-0.4586457	-0.01829903	-1.044176	0.3753638
-0.4586457	-0.01829903	-1.044176	0.3753638
-0.4185344	0.08925481	-1.024393	0.6943349
-0.4185344	0.08925481	-1.024393	0.6943349
-0.3921348	0.1111548	-0.9802161	0.8001554
-0.3921348	0.1111548	-0.9802161	0.8001554
-0.3601773	0.1369625	-0.9079244	0.9370863
-0.3601773	0.1369625	-0.9079244	0.9370863
-0.3011578	0.1826971	-0.5274522	0.8914408
-0.3011578	0.1826971	-0.5274522	0.8914408
-0.2611592	0.2123947	-0.3426498	0.8879111
-0.2611592	0.2123947	-0.3426498	0.8879111
-0.2186829	0.2432426	-0.1805404	0.909313
-0.2186829	0.2432426	-0.1805404	0.909313
-0.1662153	0.2799968	-0.0009559133	0.9675908
-0.1662153	0.2799968	-0.0009559133	0.9675908
-0.1462123	0.2939267	0.06633822	0.9984889
-0.1462123	0.2939267	0.06633822	0.9984889
-0.1289127	0.3059362	0.1251821	1.028561
-0.1289127	0.3059362	0.1251821	1.028561
-0.1085194	0.3200127	0.1959427	1.067559
-0.1085194	0.3200127	0.1959427	1.067559
-0.0926289	0.330871	0.2524606	1.100251
-0.0926289	0.330871	0.2524606	1.100251
-0.07969924	0.3397105	0.2994925	1.128351
-0.07969924	0.3397105	0.2994925	1.128351
-0.06983363	0.3460855	0.3360832	1.149894
-0.06983363	0.3460855	0.3360832	1.149894
-0.06938842	0.3458177	0.337777	1.149785
-0.06938842	0.3458177	0.337777	1.149785
-0.06915271	0.3456569	0.3386755	1.149691
-0.06915271	0.3456569	0.3386755	1.149691
-0.06875985	0.3453533	0.3401763	1.149465
-0.06875985	0.3453533	0.3401763	1.149465
-0.06849793	0.3451748	0.3411766	1.149362
-0.06849793	0.3451748	0.3411766	1.149362
-0.06789548	0.3447641	0.3434802	1.149128
-0.06789548	0.3447641	0.3434802	1.149128
-0.06661183	0.3438891	0.3484016	1.148645
-0.06661183	0.3438891	0.3484016	1.148645
-0.06587821	0.343389	0.3512223	1.148378
-0.06587821	0.343389	0.3512223	1.148378
-0.06029525	0.339264	0.3729109	1.145916
-0.06029525	0.339264	0.3729109	1.145916
-0.04457572	0.3283888	0.4360426	1.142375
-0.04457572	0.3283888	0.4360426	1.142375
-0.02502109	0.3149579	0.5196792	1.142161
-0.02502109	0.3149579	0.5196792	1.142161
-0.0003947368	0.2961253	0.6355945	1.14474
-0.0003947368	0.2961253	0.6355945	1.14474
0.03700941	0.2682576	0.8402938	1.163679
0.03700941	0.2682576	0.8402938	1.163679
0.04691292	0.261507	0.9011822	1.172395
0.04691292	0.261507	0.9011822	1.172395
0.06071476	0.2520109	0.9917224	1.186122
0.06071476	0.2520109	0.9917224	1.186122
0.09961654	0.1711777	1.160766	0.9681316
0.09961654	0.1711777	1.160766	0.9681316
0.124355	0.1490926	1.19865	0.8585784
0.124355	0.1490926	1.19865	0.8585784
0.1424754	0.1247503	1.221285	0.7642506
0.1424754	0.1247503	1.221285	0.7642506
0.1699499	0.01915569	1.206861	0.4606614
0.1699499	0.01915569	1.19155	0.4615318
0.1772516	-0.03264233	1.180681	0.3365883
0.1772516	-0.03264233	1.1573	0.3371479
0.1845343	-0.08591373	1.155108	0.2177428
0.1845343	-0.08591373	1.131527	0.2179059
0.1947119	-0.09987935	1.159192	0.1876211
0.1947119	-0.09987935	1.126442	0.1877662
0.1923297	-0.1569209	1.105534	0.06785557
0.1923297	-0.1569209	1.105534	0.06785557
0.1886508	-0.1733825	1.09216	0.03384013
0.1886508	-0.1733825	1.09216	0.03384013
0.1845597	-0.2043315	1.078907	-0.02992999
0.1845597	-0.2043315	1.078907	-0.02992999
0.1613226	-0.2873642	1.023744	-0.2049183
0.1613226	-0.2873642	1.023744	-0.2049183
0.1402572	-0.3149394	0.9709772	-0.2673147
0.1402572	-0.3149394	0.9709772	-0.2673147
0.1132242	-0.3567026	0.9162175	-0.370829
0.1132242	-0.3567026	0.9162175	-0.370829
0.06886462	-0.3990047	0.8277454	-0.5046205
0.06886462	-0.3990047	0.8277454	-0.5046205
-0.01055224	-0.4676556	0.5752807	-0.7289876
-0.01055224	-0.4676556	0.5752807	-0.7289876
-0.03393434	-0.4823989	0.4438986	-0.7105551
-0.03393434	-0.4823989	0.4438986	-0.7105551
-0.05785641	-0.5045611	0.3300622	-0.7141578
-0.05785641	-0.5045611	0.3300622	-0.7141578
-0.1112233	-0.5547863	0.1299922	-0.762558
-0.1112233	-0.5547863	0.1299922	-0.762558
-0.1449242	-0.5689419	0.01986948	-0.7811227
-0.1449242	-0.5689419	0.01986948	-0.7811227
-0.1787046	-0.5695075	-0.08924153	-0.7870448
-0.1787046	-0.5695075	-0.08924153	-0.7870448
-0.2147423	-0.5899963	-0.2106591	-0.8492137
-0.2147423	-0.5899963	-0.2106591	-0.8492137
-0.2481712	-0.6218001	-0.3304724	-0.9428101
-0.2481712	-0.6218001	-0.3304724	-0.9428101
-0.2629759	-0.6343805	-0.386138	-0.9836675
-0.2629759	-0.6343805	-0.386138	-0.9836675
-0.3066444	-0.6297104	-0.5707222	-1.034712
-0.3066444	-0.6297104	-0.5707222	-1.034712
-0.3591859	-0.6421905	-0.8228617	-1.146775
-0.3591859	-0.6421905	-0.8228617	-1.146775
-0.3689519	-0.6539015	-0.8675292	-1.18472
-0.3689519	-0.6539015	-0.8675292	-1.18472
-0.3777129	-0.6647068	-0.9076587	-1.219344
-0.3777129	-0.6647068	-0.9076587	-1.219344
-0.3793488	-0.6678466	-0.9144083	-1.22767
-0.3793488	-0.6678466	-0.9144083	-1.22767
-0.3832031	-0.6634758	-0.9386385	-1.227943
-0.3832031	-0.6634758	-0.9386385	-1.227943
-0.3975609	-0.6457866	-1.035772	-1.22842
-0.3975609	-0.6457866	-1.035772	-1.22842
-0.4147494	-0.6247093	-1.165882	-1.232833
-0.4147494	-0.6247093	-1.165882	-1.232833
-0.4761577	-0.5444143	-1.274425	-0.8912196
-0.4761577	-0.5444143	-1.274425	-0.8912196
-0.4871325	-0.5070546	-1.261976	-0.7637496
-0.4871325	-0.5070546	-1.261976	-0.7637496
-0.4863513	-0.4603066	-1.21269	-0.627234
-0.4863513	-0.4603066	-1.21269	-0.627234
-0.4846428	-0.3977123	-1.154034	-0.4611233
-0.4846428	-0.3977123	-1.154034	-0.4611233
-0.4814231	-0.3454518	-1.108663	-0.3348738
-0.4814231	-0.3454518	-1.108663	-0.3348738
-0.4782756	-0.3230423	-1.08642	-0.2836113
-0.4782756	-0.3230423	-1.08642	-0.2836113
-0.4742017	-0.2980962	-1.061792	-0.2281254
-0.4742017	-0.2980962	-1.061792	-0.2281254
-0.462468	-0.2511956	-1.008361	-0.1274457
-0.462468	-0.2511956	-1.008361	-0.1274457
-0.4535977	-0.2238651	-0.9744309	-0.0703323
-0.4535977	-0.2238651	-0.9744309	-0.0703323
-0.4533212	-0.1911384	-0.9710182	-0.00274608
-0.4533212	-0.1911384	-0.9710182	-0.00274608
-0.4536402	-0.1537939	-0.9748647	0.07438407
-0.4536402	-0.1537939	-0.9748647	0.07438407
-0.4559551	-0.1020225	-0.9960234	0.1838511
-0.4559551	-0.1020225	-0.9960234	0.1838511
-0.458688	-0.09627894	-1.006856	0.1962511
-0.458688	-0.09627894	-1.006856	0.1962511
-0.4606748	-0.08754156	-1.016697	0.2152922
-0.4606748	-0.08754156	-1.016697	0.2152922
-0.4522999	-0.04661372	-1.011673	0.3083074
-0.4522999	-0.04661372	-1.011673	0.3083074
-0.4529171	-0.01686073	-1.033065	0.3794651
-0.4529171	-0.01686073	-1.033065	0.3794651
-0.4516184	0.01464174	-1.053366	0.4593779
-0.4516184	0.01464174	-1.053366	0.4593779
-0.449806	0.04790439	-1.077384	0.54961
-0.449806	0.04790439	-1.077384	0.54961
-0.4305956	0.07776682	-1.053612	0.6465893
-0.4305956	0.07776682	-1.053612	0.6465893
-0.4216058	0.08594409	-1.038221	0.6784379
-0.4216058	0.08594409	-1.038221	0.6784379
-0.4062757	0.09908053	-1.013004	0.735158
-0.4062757	0.09908053	-1.013004	0.735158
-0.3790309	0.1222679	-0.9743784	0.8551949
-0.3790309	0.1222679	-0.9743784	0.8551949
-0.3662477	0.1329557	-0.9590231	0.9222702
-0.3662477	0.1329557	-0.9590231	0.9222702
-0.3550973	0.1419123	-0.9082552	0.946755
-0.3550973	0.1419123	-0.9082552	0.946755
-0.3443903	0.1506183	-0.8295969	0.9366194
-0.3443903	0.1506183	-0.8295969	0.9366194
-0.3180355	0.1710691	-0.6614045	0.9165649
-0.3180355	0.1710691	-0.6614045	0.9165649
-0.3061421	0.1800948	-0.5951574	0.9102415
-0.3061421	0.1800948	-0.5951574	0.9102415
-0.3061421	0.1800948	-0.5951574	0.9102415
-0.3061421	0.1800948	-0.5951574	0.9102415
-0.3060942	0.180131	-0.5949014	0.9102196
-0.3060942	0.180131	-0.5949014	0.9102196
-0.3051608	0.1808358	-0.5899221	0.9098001
-0.3051608	0.1808358	-0.5899221	0.9098001
-0.2912636	0.1912743	-0.5191827	0.9048826
-0.2912636	0.1912743	-0.5191827	0.9048826
-0.264472	0.2111169	-0.3981065	0.9025053
-0.264472	0.2111169	-0.3981065	0.9025053
-0.2179053	0.2447672	-0.2207092	0.920417
-0.2179053	0.2447672	-0.2207092	0.920417
-0.1904021	0.2643008	-0.1274024	0.9437585
-0.1904021	0.2643008	-0.1274024	0.9437585
-0.1668552	0.2808375	-0.05066995	0.9706529
-0.1668552	0.2808375	-0.05066995	0.9706529
-0.1402314	0.2993602	0.03496187	1.008089
-0.1402314	0.2993602	0.03496187	1.008089
-0.1369531	0.3016298	0.04551993	1.013179
-0.1369531	0.3016298	0.04551993	1.013179
-0.1368498	0.3017013	0.04585286	1.013339
-0.1368498	0.3017013	0.04585286	1.013339
-0.1365657	0.3018979	0.04676846	1.013787
-0.1365657	0.3018979	0.04676846	1.013787
-0.1265309	0.3088305	0.07919344	1.030018
-0.1265309	0.3088305	0.07919344	1.030018
-0.1223594	0.3116353	0.09273224	1.036887
-0.1223594	0.3116353	0.09273224	1.036887
-0.1222816	0.3116532	0.09298507	1.036945
-0.1222816	0.3116532	0.09298507	1.036945
-0.1211926	0.3119747	0.09652707	1.037923
-0.1211926	0.3119747	0.09652707	1.037923
-0.1186246	0.3136718	0.1048904	1.042198
-0.1186246	0.3136718	0.1048904	1.042198
-0.1057618	0.3223346	0.1470746	1.064816
-0.1057618	0.3223346	0.1470746	1.064816
-0.08790446	0.3344247	0.2066272	1.098632
-0.08790446	0.3344247	0.2066272	1.098632
-0.07582802	0.342389	0.2476869	1.122473
-0.07582802	0.342389	0.2476869	1.122473
-0.07213777	0.3448712	0.2603727	1.130069
-0.07213777	0.3448712	0.2603727	1.130069
-0.05924637	0.3533002	0.3052464	1.156861
-0.05924637	0.3533002	0.3053803	1.149642
-0.05544312	0.355354	0.3188229	1.156904
-0.05544312	0.355354	0.3189085	1.15284
-0.05525947	0.3553004	0.3195665	1.152892
-0.05525947	0.3553004	0.3195665	1.152892
-0.05510206	0.3551932	0.3201335	1.152816
-0.05510206	0.3551932	0.3201335	1.152816
-0.05504959	0.3551932	0.320321	1.152861
-0.05504959	0.3551932	0.320321	1.152861
-0.05494464	0.3551218	0.3206991	1.15281
-0.05494464	0.3551218	0.3206991	1.15281
-0.0548397	0.3550503	0.3210773	1.152759
-0.0548397	0.3550503	0.3210773	1.152759
-0.05468227	0.3549432	0.3216448	1.152684
