Horizontal	Vertical
Time	SqrPos		Pos		FVel		Vel		Torque	CenterSpring		FreeSpace		KD
4.82	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
4.84	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
4.86	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
4.88	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
4.9	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
4.92	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
4.94	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
4.96	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
4.98	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.02	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.04	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.06	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.08	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.1	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.12	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.14	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.16	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.18	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.2	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.22	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.24	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.26	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.28	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.3	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.32	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.34	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.36	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.38	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.4	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.42	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.44	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.46	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.48	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.5	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.52	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.54	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.56	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.58	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.6	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.62	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.64	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.66	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.68	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.7	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.72	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.74	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.76	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.78	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.8	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.82	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.84	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.86	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.88	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.9	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.92	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.94	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.96	0	0	0	0	00	0	00	0	0.01	0.01	1	0.1	
5.98	0	0.005212774	0.005212774	0.2606387	00	0	00	0	0.01	0.01	1	0.1	
6	0	0.01042555	0.01042555	0.2606387	00	0	00	0	0.01	0.01	1	0.1	
6.02	0	0.01563832	0.01563832	0.2606387	00	0	00	0	0.01	0.01	1	0.1	
6.04	0	0.02085109	0.02085109	0.2606387	00	0	00	0	0.01	0.01	1	0.1	
6.06	0	0.03111205	0.03111205	0.5130481	00	0	00	0	0.01	0.01	1	0.1	
6.08	0	0.04137301	0.04137301	0.5130481	00	0	00	0	0.01	0.01	1	0.1	
6.1	0	0.05163398	0.05163398	0.5130481	00	0	00	0	0.01	0.01	1	0.1	
6.12	0	0.06189494	0.06189494	0.5130481	00	0	00	0	0.01	0.01	1	0.1	
6.14	0	0.07754052	0.07754052	0.7822793	00	0	00	0	0.01	0.01	1	0.1	
6.16	0	0.09318611	0.09318611	0.7822793	00	0	00	0	0.01	0.01	1	0.1	
6.18	0	0.1088317	0.1088317	0.7822793	00	0	00	0	0.01	0.01	1	0.1	
6.2	0	0.1244773	0.1244773	0.7822793	00	0	00	0	0.01	0.01	1	0.1	
6.22	0	0.1401229	0.1401229	0.7822793	00	0	00	0	0.01	0.01	1	0.1	
6.24	0	0.149294	0.149294	0.4585589	00	0	00	0	0.01	0.01	1	0.1	
6.26	0	0.1584652	0.1584652	0.4585589	00	0	00	0	0.01	0.01	1	0.1	
6.28	0	0.1676364	0.1676364	0.4585589	00	0	00	0	0.01	0.01	1	0.1	
6.3	0	0.1768076	0.1768076	0.4585589	00	0	00	0	0.01	0.01	1	0.1	
6.32	0	0.1859787	0.1859787	0.4585589	00	0	00	0	0.01	0.01	1	0.1	
6.34	0	0.1880393	0.1880393	0.1030304	00	0	00	0	0.01	0.01	1	0.1	
6.36	0	0.1900999	0.1900999	0.1030304	00	0	00	0	0.01	0.01	1	0.1	
6.38	0	0.1921605	0.1921605	0.1030304	00	0	00	0	0.01	0.01	1	0.1	
6.4	0	0.1942212	0.1942212	0.1030304	00	0	00	0	0.01	0.01	1	0.1	
6.42	0	0.1962818	0.1962818	0.1030304	00	0	00	0	0.01	0.01	1	0.1	
6.44	0	0.1983424	0.1983424	0.1030304	00	0	00	0	0.01	0.01	1	0.1	
6.46	0	0.1983424	0.1983424	0	00	0	00	0	0.01	0.01	1	0.1	
6.48	0	0.1983424	0.1983424	0	00	0	00	0	0.01	0.01	1	0.1	
6.5	0	0.1983424	0.1983424	0	00	0	00	0	0.01	0.01	1	0.1	
6.52	0	0.1983424	0.1983424	0	00	0	00	0	0.01	0.01	1	0.1	
6.54	0	0.1983424	0.1983424	0	00	0	00	0	0.01	0.01	1	0.1	
6.56	0	0.1983424	0.1983424	0	00	0	00	0	0.01	0.01	1	0.1	
6.58	0	0.1983424	0.1983424	0	00	0	00	0	0.01	0.01	1	0.1	
6.6	0	0.1983424	0.1983424	0	00	0	00	0	0.01	0.01	1	0.1	
6.62	0	0.2111648	0.2111648	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.64	0	0.2239872	0.2239872	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.66	0	0.2368097	0.2368097	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.68	0	0.2496321	0.2496321	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.7	0	0.2624545	0.2624545	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.72	0	0.275277	0.275277	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.74	0	0.2880994	0.2880994	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.76	0	0.3009218	0.3009218	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.78	0	0.3137442	0.3137442	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.8	0	0.3265666	0.3265666	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.82	0	0.3393891	0.3393891	0.6411214	00	0	00	0	0.01	0.01	1	0.1	
6.84	0	0.3593891	0.3593891	1	00	0	00	0	0.01	0.01	1	0.1	
6.86	0	0.3793891	0.3793891	1	00	0	00	0	0.01	0.01	1	0.1	
6.88	0	0.3993891	0.3993891	1	00	0	00	0	0.01	0.01	1	0.1	
6.9	0	0.4193891	0.4193891	1	00	0	00	0	0.01	0.01	1	0.1	
6.92	0	0.4393891	0.4393891	1	00	0	00	0	0.01	0.01	1	0.1	
6.94	0	0.4593891	0.4593891	1	00	0	00	0	0.01	0.01	1	0.1	
6.96	0	0.4793891	0.4793891	1	00	0	00	0	0.01	0.01	1	0.1	
6.98	0	0.4993891	0.4993891	1	00	0	00	0	0.01	0.01	1	0.1	
7	0	0.5193892	0.5193892	1	00	0	00	0	0.01	0.01	1	0.1	
7.02	0	0.5393891	0.5393891	1	00	0	00	0	0.01	0.01	1	0.1	
7.04	0	0.5593891	0.5593891	1	00	0	00	0	0.01	0.01	1	0.1	
7.06	0	0.5793891	0.5793891	1	00	0	00	0	0.01	0.01	1	0.1	
7.08	0	0.5993891	0.5993891	1	00	0	00	0	0.01	0.01	1	0.1	
7.1	0	0.6193891	0.6193891	1	00	0	00	0	0.01	0.01	1	0.1	
7.12	0	0.639389	0.639389	1	00	0	00	0	0.01	0.01	1	0.1	
7.14	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.16	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.18	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.2	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.22	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.24	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.26	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.28	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.3	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.32	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.34	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.36	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.38	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.4	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.42	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.44	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.46	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.48	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
7.5	0	0.639389	0.639389	0	00	0	00	0	0.01	0.01	1	0.1	
