Horizoltal	Vertical	H_Elipse	V_Elipse
-0.1150943	-0.3270537	-1.543391	-1.563287
-0.1150943	-0.3270537	-1.544321	-1.562322
-0.1142373	-0.3279874	-1.522634	-1.559619
-0.1142373	-0.3279874	-1.525887	-1.556146
-0.09906935	-0.341047	-1.191069	-1.503879
-0.09906935	-0.341047	-1.219602	-1.451333
-0.07242573	-0.3647637	-0.7489614	-1.396434
-0.07242573	-0.3647637	-0.7676893	-1.292362
-0.07187597	-0.3907019	-0.7405413	-1.397769
-0.07187597	-0.3907019	-0.7594278	-1.289487
-0.08207835	-0.4149432	-0.8939754	-1.437679
-0.08207835	-0.4149432	-0.9194583	-1.345701
-0.09609783	-0.4480643	-1.113041	-1.545432
-0.09609783	-0.4480643	-1.163926	-1.431887
-0.100867	-0.459952	-1.232155	-1.500209
-0.100867	-0.459952	-1.253961	-1.463282
-0.1033671	-0.4789439	-1.267148	-1.537507
-0.1033671	-0.4789439	-1.3026	-1.48012
-0.10407	-0.5074951	-1.265803	-1.56859
-0.10407	-0.5074951	-1.316456	-1.4849
-0.1043303	-0.5444899	-1.260284	-1.59036
-0.1043303	-0.5444899	-1.321607	-1.486676
-0.1034712	-0.5681197	-1.266469	-1.542902
-0.1034712	-0.5681197	-1.304648	-1.480827
-0.1021954	-0.5919076	-1.243781	-1.53279
-0.1021954	-0.5919076	-1.279679	-1.472196
-0.1016485	-0.628952	-1.218094	-1.560477
-0.1016485	-0.628952	-1.269056	-1.468517
-0.10032	-0.6483744	-1.217392	-1.505193
-0.10032	-0.6483744	-1.243451	-1.459631
-0.0973492	-0.665827	-1.166085	-1.480383
-0.0973492	-0.665827	-1.187204	-1.440029
-0.08599789	-0.6781456	-0.9744906	-1.397989
-0.08599789	-0.6781456	-0.9848521	-1.368818
-0.07250426	-0.6962854	-0.7600721	-1.33756
-0.07250426	-0.6962854	-0.7688726	-1.292774
-0.08403844	-0.7106221	-0.9411007	-1.390108
-0.08403844	-0.7106221	-0.9518811	-1.357161
-0.0783655	-0.7168227	-0.8557318	-1.338851
-0.0783655	-0.7168227	-0.8595493	-1.32456
-0.06928366	-0.727167	-0.7167386	-1.300756
-0.06928366	-0.727167	-0.7210074	-1.27618
-0.06459422	-0.7325762	-0.6518928	-1.26609
-0.06459422	-0.7325762	-0.6536887	-1.253187
-0.06304791	-0.7344062	-0.6315224	-1.250279
-0.06304791	-0.7344062	-0.6320878	-1.245921
-0.06367695	-0.7351272	-0.6406099	-1.250567
-0.06367695	-0.7351272	-0.6408402	-1.248858
-0.08680761	-0.7597321	-0.9797843	-1.427169
-0.08680761	-0.7597321	-0.9986418	-1.373692
-0.09461142	-0.7650253	-1.131226	-1.433019
-0.09461142	-0.7650253	-1.136593	-1.422306
-0.0968539	-0.7624212	-1.180834	-1.431632
-0.0968539	-0.7624212	-1.180834	-1.431632
-0.1105735	-0.7787593	-1.427562	-1.555844
-0.1105735	-0.7787593	-1.448458	-1.530033
-0.1104955	-0.7787278	-1.446883	-1.529424
-0.1104955	-0.7787278	-1.446883	-1.529424
-0.1104695	-0.7787593	-1.446293	-1.529299
-0.1104695	-0.7787593	-1.446293	-1.529299
-0.1104435	-0.7787278	-1.445801	-1.529057
-0.1104435	-0.7787278	-1.445801	-1.529057
-0.1103655	-0.7786332	-1.444325	-1.528333
-0.1103655	-0.7786332	-1.444325	-1.528333
-0.1100275	-0.7784756	-1.437547	-1.525661
-0.1100275	-0.7784756	-1.437547	-1.525661
-0.1098195	-0.7780975	-1.433815	-1.5235
-0.1098195	-0.7780975	-1.433815	-1.5235
-0.1079212	-0.7759263	-1.397954	-1.506174
-0.1079212	-0.7759263	-1.397954	-1.506174
-0.104955	-0.772163	-1.343092	-1.478557
-0.104955	-0.772163	-1.343092	-1.478557
-0.09818328	-0.7628237	-1.221579	-1.414753
-0.09818328	-0.7628237	-1.221579	-1.414753
-0.09719279	-0.7318871	-1.243326	-1.349589
-0.09719279	-0.7318871	-1.243326	-1.349589
-0.1029245	-0.6986846	-1.331504	-1.243013
-0.1029245	-0.6986846	-1.331504	-1.243013
-0.1041221	-0.6776069	-1.304982	-1.132475
-0.1041221	-0.6776069	-1.304982	-1.132475
-0.1069066	-0.6464192	-1.277296	-0.9778609
-0.1069066	-0.6464192	-1.277296	-0.9778609
-0.1096895	-0.5956873	-1.227811	-0.7631556
-0.1096895	-0.5956873	-1.227811	-0.7631556
-0.1088834	-0.5725455	-1.190749	-0.6786834
-0.1088834	-0.5725455	-1.190749	-0.6786834
-0.1084934	-0.5397123	-1.148298	-0.5645127
-0.1084934	-0.5397123	-1.148298	-0.5645127
-0.1066465	-0.5031698	-1.09305	-0.4475742
-0.1066465	-0.5031698	-1.09305	-0.4475742
-0.1016224	-0.4596447	-1.006953	-0.3190275
-0.1016224	-0.4596447	-1.006953	-0.3190275
-0.09948626	-0.4291528	-0.9650669	-0.2335747
-0.09948626	-0.4291528	-0.9650669	-0.2335747
-0.09555025	-0.388312	-0.9060445	-0.1249114
-0.09555025	-0.388312	-0.9060445	-0.1249114
-0.09268108	-0.3378765	-0.8680914	0.00380135
-0.09268108	-0.3378765	-0.8680914	0.00380135
-0.09226362	-0.3089778	-0.8672096	0.07718448
-0.09226362	-0.3089778	-0.8672096	0.07718448
-0.09182003	-0.2798847	-0.8723111	0.152741
-0.09182003	-0.2798847	-0.8723111	0.152741
-0.09408978	-0.2467843	-0.9130877	0.2422581
-0.09408978	-0.2467843	-0.9130877	0.2422581
-0.1032369	-0.2113263	-1.028803	0.3411641
-0.1032369	-0.2113263	-1.028803	0.3411641
-0.1061001	-0.1897426	-1.074741	0.4042934
-0.1061001	-0.1897426	-1.074741	0.4042934
-0.1087534	-0.1642471	-1.124097	0.4818525
-0.1087534	-0.1642471	-1.124097	0.4818525
-0.1160551	-0.1233561	-1.23551	0.6090534
-0.1160551	-0.1233561	-1.23551	0.6090534
-0.1207518	-0.1029777	-1.301805	0.6729741
-0.1207518	-0.1029777	-1.261726	0.678854
-0.1265309	-0.07838808	-1.342696	0.7578802
-0.1265309	-0.07838808	-1.29235	0.767656
-0.1321464	-0.03842887	-1.392557	0.9087694
-0.1321464	-0.03842887	-1.346761	0.9224566
-0.146032	0.03163744	-1.558171	1.175156
-0.146032	0.03163744	-1.454253	1.227987
-0.1578597	0.06117929	-1.584119	1.317482
-0.1578597	0.06117929	-1.503535	1.370692
-0.1980281	0.1147401	-1.855386	1.462107
-0.1980281	0.1147401	-1.571349	1.571349
-0.2188333	0.1555742	-1.753266	1.679086
-0.2188333	0.1555742	-1.571348	1.571348
-0.2284665	0.186364	-1.662023	1.670612
-0.2284665	0.186364	-1.571349	1.571349
-0.2309117	0.2173604	-1.558212	1.633973
-0.2309117	0.2173604	-1.571349	1.571349
-0.1999246	0.2380932	-1.145365	1.467969
-0.1999246	0.2380932	-1.163637	1.431786
-0.1521055	0.2721955	-0.6481939	1.320733
-0.1521055	0.2721955	-0.6568584	1.254259
-0.1358941	0.2834489	-0.512467	1.229538
-0.1358941	0.2834489	-0.5141062	1.207609
-0.1211926	0.2935691	-0.3942184	1.192545
-0.1211926	0.2935691	-0.3949647	1.172462
-0.1198699	0.2944808	-0.3846054	1.171451
-0.1198699	0.2944808	-0.3846691	1.169656
-0.119844	0.2944272	-0.3844717	1.169497
-0.119844	0.2944272	-0.3844717	1.169497
-0.119844	0.2944272	-0.3844717	1.169497
-0.119844	0.2944272	-0.3844717	1.169497
-0.1198699	0.2944451	-0.3846717	1.169586
-0.1198699	0.2944451	-0.3846717	1.169586
-0.1199477	0.2947132	-0.3852568	1.170277
-0.1199477	0.2947132	-0.3852731	1.16982
-0.1157176	0.2976981	-0.3525958	1.167161
-0.1157176	0.2976981	-0.3527602	1.161247
-0.09883481	0.3095094	-0.2284807	1.157407
-0.09883481	0.3095094	-0.2286708	1.133496
-0.09870452	0.3097059	-0.2277403	1.133717
-0.09870452	0.3097059	-0.2277434	1.133323
-0.0987827	0.3097595	-0.2282989	1.133534
-0.0987827	0.3097595	-0.2282998	1.133427
-0.0987827	0.3097595	-0.2282998	1.133427
-0.0987827	0.3097595	-0.2282998	1.133427
-0.0987827	0.3097953	-0.2282992	1.133498
-0.0987827	0.3097953	-0.2282998	1.133427
-0.09880876	0.3097774	-0.2284856	1.133426
-0.09880876	0.3097774	-0.2284856	1.133426
-0.09880876	0.3097774	-0.2284856	1.133426
-0.09880876	0.3097774	-0.2284856	1.133426
-0.09880876	0.3097774	-0.2284856	1.133426
-0.09880876	0.3097774	-0.2284856	1.133426
-0.0987827	0.3097595	-0.2283004	1.133355
-0.0987827	0.3097595	-0.2283004	1.133355
-0.09867845	0.3096524	-0.2275603	1.133003
-0.09867845	0.3096524	-0.2275603	1.133003
-0.09852209	0.3094022	-0.226452	1.132296
-0.09852209	0.3094022	-0.226452	1.132296
-0.09833966	0.3083839	-0.2251711	1.130017
-0.09833966	0.3083839	-0.2251711	1.130017
-0.09740134	0.3059183	-0.218547	1.123862
-0.09740134	0.3059183	-0.218547	1.123862
-0.1003721	0.302845	-0.2397756	1.121703
-0.1003721	0.302845	-0.2397756	1.121703
-0.09794872	0.3010758	-0.2225077	1.114873
-0.09794872	0.3010758	-0.2225077	1.114873
-0.08931439	0.2733409	-0.1621231	1.048999
-0.08931439	0.2733409	-0.1621231	1.048999
-0.08772167	0.251975	-0.1512105	1.004268
-0.08772167	0.251975	-0.1512105	1.004268
-0.08591953	0.2396544	-0.138801	0.9776293
-0.08591953	0.2396544	-0.138801	0.9776293
-0.08335901	0.2162272	-0.1212499	0.9279189
-0.08335901	0.2162272	-0.1212499	0.9279189
-0.08244428	0.180149	-0.1151166	0.8540993
-0.08244428	0.180149	-0.1151166	0.8540993
-0.08369873	0.1586401	-0.1239284	0.8118332
-0.08369873	0.1586401	-0.1239284	0.8118332
-0.08644194	0.1435855	-0.1432613	0.7845647
-0.08644194	0.1435855	-0.1432613	0.7845647
-0.09056735	0.1296021	-0.1729211	0.7621477
-0.09056735	0.1296021	-0.1729211	0.7621477
-0.09807903	0.120113	-0.2288927	0.7563108
-0.09807903	0.120113	-0.2288927	0.7563108
-0.1093775	0.1114476	-0.3196469	0.765317
-0.1093775	0.1114476	-0.3196469	0.765317
-0.1244068	0.1005113	-0.4574299	0.7901902
-0.1244068	0.1005113	-0.4574299	0.7901902
-0.1266086	0.06986929	-0.4922673	0.7447699
-0.1266086	0.06986929	-0.4922673	0.7447699
-0.1214779	0.05284139	-0.4469482	0.6968373
-0.1214779	0.05284139	-0.4469482	0.6968373
-0.1146009	0.03128302	-0.3862964	0.6350394
-0.1146009	0.03128302	-0.3862964	0.6350394
-0.1088314	0.01197932	-0.3365808	0.5813731
-0.1088314	0.01197932	-0.3365808	0.5813731
-0.09714066	-0.03184373	-0.239275	0.4651893
-0.09714066	-0.03184373	-0.239275	0.4651893
-0.09174175	-0.05940386	-0.1968771	0.3986268
-0.09174175	-0.05940386	-0.1968771	0.3986268
-0.08732995	-0.09347986	-0.1649165	0.3231632
-0.08732995	-0.09347986	-0.1649165	0.3231632
-0.07849628	-0.1133716	-0.0929034	0.2622909
-0.07849628	-0.1133716	-0.0929034	0.2622909
-0.07928085	-0.1316841	-0.1015208	0.2294756
-0.07928085	-0.1316841	-0.1015208	0.2294756
-0.08346355	-0.1463615	-0.145714	0.2167614
-0.08346355	-0.1463615	-0.145714	0.2167614
-0.09343765	-0.1603715	-0.2412462	0.1942346
-0.09343765	-0.1603715	-0.2412462	0.1942346
-0.1140555	-0.1906325	-0.3384221	0.09282227
-0.1140555	-0.1906325	-0.3384221	0.09282227
-0.1147567	-0.2090193	-0.3351336	0.05261735
-0.1147567	-0.2090193	-0.3351336	0.05261735
-0.1151982	-0.2109178	-0.3374886	0.04860126
-0.1151982	-0.2109178	-0.3374886	0.04860126
-0.1151982	-0.2109178	-0.3374886	0.04860126
-0.1151982	-0.2109178	-0.3374886	0.04860126
-0.1152242	-0.2108974	-0.3376671	0.04864365
-0.1152242	-0.2108974	-0.3376671	0.04864365
-0.1154319	-0.2107749	-0.3390836	0.04889738
-0.1154319	-0.2107749	-0.3390836	0.04889738
-0.1163147	-0.2100807	-0.3451539	0.05034108
-0.1163147	-0.2100807	-0.3451539	0.05034108
-0.1352482	-0.1953717	-0.4754393	0.08099172
-0.1352482	-0.1953717	-0.4754393	0.08099172
-0.1523626	-0.1836035	-0.5927885	0.1054977
-0.1523626	-0.1836035	-0.5927885	0.1054977
-0.1892093	-0.1800973	-0.8384435	0.1120096
-0.1892093	-0.1800973	-0.8384435	0.1120096
-0.2737406	-0.1664274	-1.405609	0.1396133
-0.2737406	-0.1664274	-1.119763	0.1400113
-0.2979145	-0.1530974	-1.265797	0.1675922
-0.2979145	-0.1530974	-1.123464	0.1679891
-0.3237703	-0.1316249	-1.272945	0.2128934
-0.3237703	-0.1316249	-1.130778	0.2136935
-0.3478833	-0.1112778	-1.262858	0.2566563
-0.3478833	-0.1112778	-1.139222	0.2578777
-0.372153	-0.08808438	-1.267272	0.3075367
-0.372153	-0.08808438	-1.150603	0.3094849
-0.3758926	-0.08467415	-1.16941	0.3168513
-0.3758926	-0.08467415	-1.152431	0.3171972
-0.3760293	-0.08455797	-1.153109	0.3174477
-0.3760293	-0.08455797	-1.152494	0.3174604
-0.3765073	-0.08496463	-1.154425	0.3164944
-0.3765073	-0.08496463	-1.152273	0.316539
-0.377531	-0.08595248	-1.156347	0.3142092
-0.377531	-0.08595248	-1.151741	0.3143022
-0.3883085	-0.09775744	-1.194337	0.2870645
-0.3883085	-0.09775744	-1.145632	0.2877872
-0.3935497	-0.1151146	-1.160828	0.249235
-0.3935497	-0.1151146	-1.137519	0.2494734
-0.3974266	-0.1438232	-1.143642	0.1875469
-0.3974266	-0.1438232	-1.126419	0.1876248
-0.3974714	-0.1438232	-1.126617	0.1876239
-0.3974714	-0.1438232	-1.126419	0.1876248
-0.3976951	-0.1440214	-1.127339	0.1871989
-0.3976951	-0.1440214	-1.126353	0.1872036
-0.408206	-0.1536347	-1.169745	0.1667129
-0.408206	-0.1536347	-1.123302	0.1668562
-0.405876	-0.1562832	-1.112436	0.1613079
-0.405876	-0.1562832	-1.112436	0.1613079
-0.4051427	-0.157818	-1.108817	0.158088
-0.4051427	-0.157818	-1.108817	0.158088
-0.4053871	-0.1580373	-1.109812	0.1576235
-0.4053871	-0.1580373	-1.109812	0.1576235
-0.4056538	-0.1582766	-1.110898	0.1571171
-0.4056538	-0.1582766	-1.110898	0.1571171
-0.4116813	-0.1640271	-1.135454	0.1449975
-0.4116813	-0.1640271	-1.120381	0.1450298
-0.4162693	-0.1705939	-1.138532	0.1312882
-0.4162693	-0.1705939	-1.11874	0.1313195
-0.4165774	-0.1708746	-1.11999	0.1307325
-0.4165774	-0.1708746	-1.118673	0.1307347
-0.4225256	-0.1776021	-1.142615	0.1167215
-0.4225256	-0.1776021	-1.117162	0.1167496
-0.4220658	-0.203273	-1.110984	0.06381632
-0.4220658	-0.203273	-1.110984	0.06381632
-0.4242755	-0.218119	-1.119052	0.03341887
-0.4242755	-0.218119	-1.111613	0.03341928
-0.4242755	-0.218119	-1.111613	0.03341928
-0.4242755	-0.218119	-1.111613	0.03341928
-0.4242536	-0.2181805	-1.111517	0.03329358
-0.4242536	-0.2181805	-1.111517	0.03329358
-0.4242318	-0.218324	-1.111416	0.03300013
-0.4242318	-0.218324	-1.111416	0.03300013
-0.4234009	-0.2359019	-1.107408	-0.002898658
-0.4234009	-0.2359019	-1.107408	-0.002898658
-0.4223724	-0.2712558	-1.105596	-0.07524525
-0.4223724	-0.2712558	-1.105596	-0.07524525
-0.419325	-0.3208562	-1.104296	-0.1786197
-0.419325	-0.3208562	-1.104296	-0.1786197
-0.41508	-0.3949496	-1.121064	-0.3425354
-0.41508	-0.3949496	-1.121064	-0.3425354
-0.4142202	-0.431237	-1.141493	-0.429107
-0.4142202	-0.431237	-1.141493	-0.429107
-0.4141982	-0.4596211	-1.163061	-0.5003319
-0.4141982	-0.4596211	-1.163061	-0.5003319
-0.4140217	-0.4787522	-1.178363	-0.5503745
-0.4140217	-0.4787522	-1.178363	-0.5503745
-0.405476	-0.504146	-1.169143	-0.6240069
-0.405476	-0.504146	-1.169143	-0.6240069
-0.4047647	-0.5365789	-1.199152	-0.7191027
-0.4047647	-0.5365789	-1.199152	-0.7191027
-0.3953665	-0.573087	-1.206275	-0.8434647
-0.3953665	-0.573087	-1.206275	-0.8434647
-0.3681504	-0.6156566	-1.169623	-1.042282
-0.3681504	-0.6156566	-1.169623	-1.042282
-0.3473715	-0.6400002	-1.082101	-1.140952
-0.3473715	-0.6400002	-1.082101	-1.140952
-0.3229422	-0.6688017	-0.8597175	-1.118347
-0.3229422	-0.6688017	-0.8597175	-1.118347
-0.3055438	-0.6892082	-0.7265666	-1.109602
-0.3055438	-0.6892082	-0.7265666	-1.109602
-0.2629022	-0.7403708	-0.4621899	-1.117577
-0.2629022	-0.7403708	-0.4621899	-1.117577
-0.2441364	-0.7605658	-0.3653114	-1.12881
-0.2441364	-0.7605658	-0.3653114	-1.12881
-0.2030823	-0.7800214	-0.1756446	-1.127129
-0.2030823	-0.7800214	-0.1756542	-1.124583
-0.1277738	-0.8038041	0.1468016	-1.168718
-0.1277738	-0.8038041	0.1469033	-1.120618
-0.1021954	-0.8163284	0.2603511	-1.164167
-0.1021954	-0.8163284	0.260633	-1.13979
-0.09025414	-0.8238083	0.3156501	-1.166371
-0.09025414	-0.8238083	0.315938	-1.15213
-0.0768222	-0.8234758	0.3803149	-1.167858
-0.0768222	-0.8234758	0.3803149	-1.167858
-0.05893168	-0.8265058	0.4698399	-1.199047
-0.05893168	-0.8265058	0.4701381	-1.194125
-0.0502209	-0.8234426	0.5162341	-1.202632
-0.0502209	-0.8234426	0.5162341	-1.202632
-0.04898709	-0.8222139	0.5230054	-1.202501
-0.04898709	-0.8222139	0.5230054	-1.202501
-0.04486461	-0.8180104	0.5459435	-1.202087
-0.04486461	-0.8180104	0.5459435	-1.202087
-0.03737732	-0.8173834	0.5874305	-1.21445
-0.03737732	-0.8173834	0.5874305	-1.21445
-0.01155212	-0.8042262	0.7436672	-1.243802
-0.01155212	-0.8042262	0.7436672	-1.243802
0.008184028	-0.7908231	0.8784622	-1.267105
0.008184028	-0.7908231	0.8784622	-1.267105
0.04363019	-0.7489324	1.178712	-1.296592
0.04363019	-0.7489324	1.178712	-1.296592
0.06661183	-0.722648	1.328371	-1.243991
0.06661183	-0.722648	1.328371	-1.243991
0.08500519	-0.7020765	1.360291	-1.126834
0.08500519	-0.7020765	1.360291	-1.126834
0.1146269	-0.677777	1.43143	-1.000868
0.1146269	-0.677777	1.381077	-1.019543
0.1295855	-0.6669205	1.41911	-0.9668291
0.1295855	-0.6669205	1.368574	-0.9841614
0.14067	-0.6549549	1.391745	-0.9341237
0.14067	-0.6549549	1.355045	-0.9458943
0.1504338	-0.644495	1.375375	-0.9035331
0.1504338	-0.644495	1.343441	-0.9130607
0.1686459	-0.6251679	1.382254	-0.8392297
0.1686459	-0.6251679	1.322564	-0.8538816
0.1830844	-0.6099989	1.353025	-0.7985327
0.1830844	-0.6099989	1.306711	-0.8087589
0.1999246	-0.5923532	1.342364	-0.7476726
0.1999246	-0.5923532	1.288884	-0.7576945
0.2272428	-0.5630706	1.34732	-0.6644471
0.2272428	-0.5630706	1.260829	-0.6762185
0.2411856	-0.5482747	1.289955	-0.631229
0.2411856	-0.5482747	1.247413	-0.6365378
0.2558218	-0.5332037	1.278471	-0.5924136
0.2558218	-0.5332037	1.234296	-0.5971028
0.2747892	-0.5081317	1.270726	-0.5291359
0.2747892	-0.5081317	1.213746	-0.5336
0.2813105	-0.4744701	1.208179	-0.4511535
0.2813105	-0.4744701	1.188781	-0.4521919
0.2881701	-0.4541959	1.195714	-0.4042997
0.2881701	-0.4541959	1.175268	-0.4051132
0.3031246	-0.4371347	1.209398	-0.3652277
0.3031246	-0.4371347	1.164822	-0.3665337
0.3049214	-0.402161	1.151473	-0.2900189
0.3049214	-0.402161	1.146151	-0.2901046
0.3051608	-0.3625673	1.130365	-0.2071993
0.3051608	-0.3625673	1.129648	-0.2072038
0.3074096	-0.3388816	1.128999	-0.1590373
0.3074096	-0.3388816	1.122216	-0.1590565
0.3091777	-0.3187593	1.122713	-0.1187894
0.3091777	-0.3187593	1.117373	-0.1187958
0.3070271	-0.2838432	1.105719	-0.04989654
0.3070271	-0.2838432	1.105719	-0.04989654
0.3099894	-0.2586677	1.113571	-0.0006109842
0.3099894	-0.2586677	1.111111	-0.000610984
0.3144699	-0.2364188	1.125489	0.04293159
0.3144699	-0.2364188	1.111939	0.04293235
0.3216637	-0.2107953	1.136563	0.09332433
0.3216637	-0.2107953	1.114997	0.09333663
0.3333889	-0.1799564	1.156252	0.1546878
0.3333889	-0.1799564	1.12164	0.1547746
0.3370499	-0.1607907	1.137959	0.1935434
0.3370499	-0.1607907	1.127375	0.1935963
0.3364169	-0.1333412	1.135887	0.2503532
0.3364169	-0.1333412	1.135887	0.2503532
0.3252832	-0.1053381	1.117575	0.3105918
0.3252832	-0.1053381	1.117575	0.3105918
0.3116353	-0.07292607	1.098511	0.3841738
0.3116353	-0.07292607	1.098511	0.3841738
0.2934836	-0.03395475	1.077377	0.4805231
0.2934836	-0.03395475	1.077377	0.4805231
0.2559696	0.0113603	1.021218	0.616006
0.2559696	0.0113603	1.021218	0.616006
0.1973956	0.05512217	0.933122	0.8131853
0.1973956	0.05512217	0.933122	0.8131853
0.1661386	0.07782213	0.8365989	0.8983755
0.1661386	0.07782213	0.8365989	0.8983755
0.1362557	0.09919061	0.656534	0.8744012
0.1362557	0.09919061	0.656534	0.8744012
0.0933333	0.1294198	0.4518603	0.8572574
0.0933333	0.1294198	0.4518603	0.8572574
0.06959794	0.1459489	0.3581474	0.8569575
0.06959794	0.1459489	0.3581474	0.8569575
0.04234309	0.1648396	0.2621709	0.8648205
0.04234309	0.1648396	0.2621709	0.8648205
-0.003526301	0.1973713	0.118012	0.8988955
-0.003526301	0.1973713	0.118012	0.8988955
-0.06472525	0.2677922	-0.06173524	1.03081
-0.06472525	0.2677922	-0.06173524	1.03081
-0.1013359	0.2958572	-0.1705108	1.09687
-0.1013359	0.2958572	-0.1705108	1.09687
-0.1082593	0.3026841	-0.1914659	1.113312
-0.1082593	0.3026841	-0.1914659	1.113312
-0.1083893	0.3027377	-0.1918616	1.113479
-0.1083893	0.3027377	-0.1918616	1.113479
-0.1084413	0.3027377	-0.1920201	1.113505
-0.1084413	0.3027377	-0.1920201	1.113505
-0.1085194	0.3026841	-0.1922584	1.113441
-0.1085194	0.3026841	-0.1922584	1.113441
-0.1088314	0.302434	-0.1932123	1.113114
-0.1088314	0.302434	-0.1932123	1.113114
-0.1362299	0.2833595	-0.2790017	1.09336
-0.1362299	0.2833595	-0.2790017	1.09336
-0.1552408	0.2700477	-0.3416422	1.083529
-0.1552408	0.2700477	-0.3416422	1.083529
-0.1867458	0.2479234	-0.4534601	1.074647
-0.1867458	0.2479234	-0.4534601	1.074647
-0.2259934	0.2197883	-0.612572	1.076004
-0.2259934	0.2197883	-0.612572	1.076004
-0.2489129	0.2029409	-0.7194039	1.08303
-0.2489129	0.2029409	-0.7194039	1.08303
-0.2707867	0.1860209	-0.8340734	1.093134
-0.2707867	0.1860209	-0.8340734	1.093134
-0.2865244	0.1714673	-0.9275805	1.099688
-0.2865244	0.1714673	-0.9275805	1.099688
-0.3145413	0.149583	-1.113492	1.12332
-0.3145413	0.149583	-1.113492	1.12332
-0.325803	0.1373812	-1.130227	1.061957
-0.325803	0.1373812	-1.130227	1.061957
-0.3483948	0.09834664	-1.130514	0.8864796
-0.3483948	0.09834664	-1.130514	0.8864796
-0.3622499	0.07857788	-1.139828	0.8075392
-0.3622499	0.07857788	-1.139828	0.8075392
-0.3705763	0.0623452	-1.142006	0.7504914
-0.3705763	0.0623452	-1.142006	0.7504914
-0.3791218	0.0526188	-1.152785	0.7158881
-0.3791218	0.0526188	-1.152785	0.7158881
-0.386165	0.01943645	-1.137928	0.6182789
-0.386165	0.01943645	-1.137928	0.6182789
-0.3932354	-0.05832947	-1.092915	0.4189378
-0.3932354	-0.05832947	-1.092915	0.4189378
-0.3998629	-0.1058455	-1.081782	0.310284
-0.3998629	-0.1058455	-1.081782	0.310284
-0.4082725	-0.1817288	-1.074898	0.1513334
-0.4082725	-0.1817288	-1.074898	0.1513334
-0.4160271	-0.2492176	-1.087182	0.01787262
-0.4160271	-0.2492176	-1.087182	0.01787262
-0.4225256	-0.3314007	-1.115191	-0.1440388
-0.4225256	-0.3314007	-1.115191	-0.1440388
-0.4224818	-0.3676079	-1.126327	-0.2176126
-0.4224818	-0.3676079	-1.126327	-0.2176126
-0.4199176	-0.4076716	-1.136545	-0.3021558
-0.4199176	-0.4076716	-1.136545	-0.3021558
-0.4151461	-0.4852607	-1.17174	-0.4794634
-0.4151461	-0.4852607	-1.17174	-0.4794634
-0.4107527	-0.5267531	-1.193284	-0.5844781
-0.4107527	-0.5267531	-1.193284	-0.5844781
-0.4036302	-0.574842	-1.219579	-0.7183218
-0.4036302	-0.574842	-1.219579	-0.7183218
-0.3790082	-0.6304151	-1.219771	-0.9065898
-0.3790082	-0.6304151	-1.219771	-0.9065898
-0.3401403	-0.6788264	-1.193868	-1.134238
